player,mat,runs,ball,M,_4s,_6s,strike_rate
44111,65620,10,17,16,0,0,58.82
46774,65620,18,26,32,1,0,69.23
45821,65620,16,17,26,1,0,94.11
44091,65620,1,6,20,0,0,16.66
44960,65620,11,11,16,0,0,100.0
45963,65620,3,5,8,0,0,60.0
45224,65621,0,2,1,0,0,0.0
45813,65621,44,77,128,5,0,57.14
44708,65621,0,6,9,0,0,0.0
46208,65621,18,47,58,2,0,38.29
46973,65621,0,7,4,0,0,0.0
44111,65621,1,11,10,0,0,9.09
46774,65621,0,2,2,0,0,0.0
45821,65621,0,2,3,0,0,0.0
44091,65621,13,36,68,1,0,36.11
44960,65621,18,35,27,3,0,51.42
46592,65621,0,6,6,0,0,0.0
45224,65623,89,132,153,7,0,67.42
45813,65623,0,8,14,0,0,0.0
45789,65623,30,57,69,1,0,52.63
46208,65623,5,15,14,0,0,33.33
46973,65623,55,54,82,3,1,101.85
44111,65623,57,32,34,3,2,178.12
46774,65623,4,2,5,0,0,200.0
45224,65625,8,21,26,0,0,38.09
45813,65625,0,8,12,0,0,0.0
45789,65625,11,30,43,1,0,36.66
46208,65625,3,3,9,0,0,100.0
46973,65625,107,135,168,9,0,79.25
44111,65625,58,74,111,4,0,78.37
46774,65625,69,34,35,1,6,202.94
45224,65626,34,51,81,6,0,66.66
45813,65626,10,29,41,1,0,34.48
45789,65626,104,120,178,7,1,86.66
44708,65626,33,48,48,4,0,68.75
46973,65626,20,29,34,1,0,68.96
44111,65626,12,10,17,2,0,120.0
45821,65626,25,18,33,3,1,138.88
45224,65627,24,47,61,3,0,51.06
45813,65627,25,39,53,2,0,64.1
45789,65627,59,80,118,5,1,73.75
44708,65627,79,107,110,9,0,73.83
45224,65628,46,51,66,6,0,90.19
45813,65628,2,11,37,0,0,18.18
45789,65628,10,24,19,1,0,41.66
44708,65628,29,71,85,2,0,40.84
46973,65628,61,68,83,7,0,89.7
44111,65628,16,6,9,3,0,266.66
45224,64758,0,7,5,0,0,0.0
45813,64758,2,10,15,0,0,20.0
45789,64758,8,20,35,0,0,40.0
44708,64758,51,65,93,8,0,78.46
46973,64758,13,21,25,1,0,61.9
44111,64758,3,8,14,0,0,37.5
46774,64758,0,3,3,0,0,0.0
45821,64758,83,77,109,8,2,107.79
44091,64758,33,48,57,2,1,68.75
47539,64758,1,4,3,0,0,25.0
46592,64758,0,7,25,0,0,0.0
45224,64759,5,14,19,1,0,35.71
45813,64759,21,27,32,4,0,77.77
45789,64759,14,17,25,2,0,82.35
44708,64759,21,53,79,1,0,39.62
46973,64759,0,5,5,0,0,0.0
44111,64759,16,43,69,0,0,37.2
45821,64759,59,59,82,3,4,100.0
46774,64759,17,29,28,1,0,58.62
44091,64759,18,24,42,1,0,75.0
46592,64759,2,6,11,0,0,33.33
47539,64759,2,4,5,0,0,50.0
44708,64760,7,14,14,1,0,50.0
45224,64760,10,15,35,1,0,66.66
45789,64760,71,101,150,4,1,70.29
46208,64760,37,57,77,4,0,64.91
46973,64760,83,74,101,6,1,112.16
45821,64760,20,24,27,0,1,83.33
44111,64760,5,3,7,1,0,166.66
45396,64760,18,12,16,1,0,150.0
46774,64760,1,1,2,0,0,100.0
47270,64761,41,49,70,7,0,83.67
45813,64761,3,12,12,0,0,25.0
45396,64761,3,11,16,0,0,27.27
45789,64761,43,51,85,3,0,84.31
46208,64761,67,88,91,4,0,76.13
46973,64761,56,49,94,5,0,114.28
44111,64761,0,1,1,0,0,0.0
46774,64761,2,3,6,0,0,66.66
44091,64761,14,14,16,1,0,100.0
46592,64761,11,10,16,1,0,110.0
47539,64761,1,2,4,0,0,50.0
47270,64762,46,77,116,5,0,59.74
45224,64762,25,27,41,5,0,92.59
44091,64762,22,22,34,3,0,100.0
45789,64762,21,41,59,1,0,51.21
46973,64762,76,70,96,9,0,108.57
46208,64762,17,16,21,2,0,106.25
44111,64762,41,42,62,4,0,97.61
46774,64762,6,6,7,1,0,100.0
47270,64763,84,103,138,8,0,81.55
45224,64763,37,40,58,5,1,92.5
44091,64763,47,48,60,5,0,97.91
45789,64763,80,59,76,3,2,135.59
46973,64763,71,50,58,6,1,142.0
47270,64764,73,78,106,8,0,93.58
45224,64764,27,28,47,1,0,96.42
44091,64764,49,51,91,3,1,96.07
45789,64764,18,28,40,1,0,64.28
46973,64764,39,24,43,1,2,162.5
46208,64764,0,1,2,0,0,0.0
44111,64764,18,15,19,1,0,120.0
46774,64764,8,7,10,0,0,114.28
44708,64764,8,2,3,2,0,400.0
45224,66336,114,130,181,8,3,87.69
45813,66336,2,10,15,0,0,20.0
45789,66336,23,31,36,3,0,74.19
44091,66336,52,45,55,5,2,115.55
46973,66336,46,50,76,3,0,92.0
45821,66336,11,12,34,0,0,91.66
44111,66336,3,6,6,0,0,50.0
46774,66336,0,3,5,0,0,0.0
44708,66336,12,16,19,1,0,75.0
44716,66336,0,1,1,0,0,0.0
45224,66338,11,21,21,2,0,52.38
45813,66338,55,65,100,7,0,84.61
44091,66338,17,21,33,0,1,80.95
45789,66338,7,11,12,1,0,63.63
46681,66338,9,20,29,0,0,45.0
46973,66338,17,31,27,0,0,54.83
44111,66338,9,17,17,1,0,52.94
45821,66338,32,38,57,0,2,84.21
46774,66338,9,31,31,0,0,29.03
47539,66338,1,9,6,0,0,11.11
44716,66338,0,7,8,0,0,0.0
45224,66340,0,1,1,0,0,0.0
47270,66340,5,14,23,0,0,35.71
45789,66340,3,10,8,0,0,30.0
44708,66340,55,89,137,8,0,61.79
46681,66340,10,14,15,2,0,71.42
46973,66340,11,20,29,1,0,55.0
44111,66340,57,99,-99,5,0,57.57
45821,66340,28,42,-99,1,0,66.66
44091,66340,1,5,7,0,0,20.0
46774,66340,13,13,-99,1,0,100.0
47270,66341,40,57,62,6,0,70.17
45224,66341,1,12,11,0,0,8.33
45813,66341,1,3,5,0,0,33.33
45789,66341,84,124,-99,7,1,67.74
44708,66341,18,26,21,0,1,69.23
46681,66341,7,9,-99,1,0,77.77
45821,66341,39,62,-99,1,1,62.9
46774,66341,16,9,-99,0,2,177.77
45224,66342,6,11,9,1,0,54.54
45821,66342,13,11,24,1,1,118.18
47270,66342,15,32,43,1,0,46.87
45789,66342,24,35,61,3,0,68.57
44708,66342,53,98,132,2,0,54.08
46973,66342,6,14,12,0,0,42.85
44091,66342,3,15,14,0,0,20.0
44111,66342,70,65,92,4,2,107.69
46774,66342,3,9,8,0,0,33.33
47539,66342,0,1,4,0,0,0.0
44716,66342,0,1,1,0,0,0.0
47270,66181,33,55,76,4,0,60.0
45224,66181,8,10,13,1,0,80.0
45789,66181,10,25,41,1,0,40.0
44708,66181,53,84,118,4,0,63.09
46973,66181,61,70,100,8,0,87.14
44111,66181,23,21,30,1,1,109.52
45821,66181,23,28,39,0,0,82.14
46774,66181,10,6,8,0,1,166.66
44682,66181,4,1,5,1,0,400.0
47270,66188,69,77,128,6,0,89.61
45224,66188,116,126,160,13,3,92.06
45789,66188,60,53,69,5,1,113.2
44708,66188,31,28,32,3,1,110.71
44070,66188,7,6,11,0,0,116.66
45821,66188,18,12,14,1,1,150.0
46681,66188,4,2,7,0,0,200.0
45224,66192,116,119,162,16,0,97.47
47270,66192,4,5,18,1,0,80.0
45789,66192,97,133,201,6,1,72.93
46973,66192,1,3,5,0,0,33.33
44708,66192,0,3,2,0,0,0.0
44111,66192,10,16,22,0,0,62.5
45821,66192,14,21,31,0,0,66.66
47270,64782,28,44,54,3,0,63.63
45224,64782,153,131,181,17,3,116.79
46774,64782,5,5,8,1,0,100.0
45789,64782,47,51,63,5,0,92.15
44708,64782,41,47,71,2,1,87.23
44070,64782,2,6,11,0,0,33.33
46681,64782,2,2,2,0,0,100.0
45821,64782,9,9,14,0,1,100.0
47239,64782,4,6,10,0,0,66.66
44716,64782,1,1,2,0,0,100.0
47270,64783,48,58,88,5,0,82.75
45224,64783,97,66,88,19,0,146.96
47270,64784,21,45,61,3,0,46.66
45224,64784,15,13,33,3,0,115.38
47700,64784,42,33,51,9,0,127.27
46788,64784,14,29,68,1,0,48.27
46973,64784,30,42,44,5,0,71.42
47270,64795,3,10,17,0,0,30.0
45224,64795,0,2,2,0,0,0.0
44708,64795,23,53,66,4,0,43.39
45789,64795,38,58,135,2,2,65.51
46681,64795,6,8,11,0,0,75.0
44111,64795,45,50,71,7,0,90.0
47270,64797,99,106,173,6,2,93.39
45224,64797,16,25,32,3,0,64.0
44091,64797,28,34,41,4,0,82.35
44708,64797,89,97,147,5,2,91.75
45789,64797,53,26,39,6,2,203.84
44111,64797,1,2,5,0,0,50.0
46774,64797,15,8,11,3,0,187.5
46973,64797,6,3,8,1,0,200.0
47270,64800,16,31,39,2,0,51.61
45224,64800,0,2,8,0,0,0.0
44708,64800,5,15,16,1,0,33.33
45789,64800,87,117,164,10,1,74.35
46973,64800,0,3,7,0,0,0.0
44111,64800,14,18,32,2,0,77.77
46774,64800,39,49,68,4,0,79.59
45821,64800,60,57,61,7,1,105.26
44091,64800,11,11,19,1,0,100.0
45224,64803,108,92,140,14,3,117.39
45396,64803,2,5,9,0,0,40.0
46208,64803,7,5,7,1,0,140.0
45789,64803,64,83,121,5,1,77.1
45224,64804,47,45,72,9,0,104.44
45396,64804,18,26,35,2,0,69.23
46750,64804,5,8,8,1,0,62.5
46208,64804,70,102,170,5,0,68.62
44708,64804,36,65,108,2,0,55.38
46973,64804,25,27,34,3,0,92.59
47270,64806,56,90,140,4,0,62.22
45224,64806,0,11,14,0,0,0.0
46208,64806,11,15,28,2,0,73.33
44091,64806,20,27,32,4,0,74.07
45789,64806,6,18,23,0,0,33.33
46973,64806,98,92,115,12,2,106.52
44111,64806,0,2,4,0,0,0.0
46774,64806,57,51,78,2,3,111.76
45821,64806,4,3,8,0,0,133.33
47270,64808,18,25,44,2,0,72.0
45224,64808,40,30,33,8,0,133.33
44091,64808,7,13,23,1,0,53.84
46208,64808,4,10,20,1,0,40.0
45789,64808,12,19,31,2,0,63.15
46973,64808,1,3,7,0,0,33.33
44111,64808,4,9,10,0,0,44.44
46774,64808,18,14,27,3,0,128.57
45821,64808,29,34,41,4,0,85.29
44716,64808,2,13,10,0,0,15.38
46592,64808,5,6,7,1,0,83.33
47270,64809,44,55,69,5,0,80.0
45224,64809,13,19,32,2,0,68.42
44708,64809,47,81,124,7,0,58.02
45789,64809,4,4,8,1,0,100.0
46973,64809,0,7,11,0,0,0.0
44111,64809,15,38,52,0,0,39.47
46774,64809,32,48,-99,2,0,66.66
45821,64809,4,6,12,0,0,66.66
45396,64809,3,7,10,0,0,42.85
44716,64809,3,18,21,0,0,16.66
46592,64809,0,4,8,0,0,0.0
45224,64811,52,58,100,6,1,89.65
45813,64811,102,118,180,9,0,86.44
44708,64811,47,77,80,5,0,61.03
45224,64812,0,4,2,0,0,0.0
45813,64812,12,21,30,2,0,57.14
44708,64812,93,126,205,7,0,73.8
45789,64812,8,26,40,1,0,30.76
46973,64812,81,95,108,8,0,85.26
46750,64812,11,11,13,0,0,100.0
44111,64812,34,16,23,0,4,212.5
46774,64812,0,2,5,0,0,0.0
45396,64812,0,1,5,0,0,0.0
48112,64812,3,2,3,0,0,150.0
45224,65235,24,28,36,4,0,85.71
45813,65235,69,92,133,6,1,75.0
44708,65235,20,25,31,2,1,80.0
45789,65235,13,18,22,2,0,72.22
46973,65235,2,6,11,0,0,33.33
44111,65235,49,49,67,4,1,100.0
46774,65235,4,4,4,0,0,100.0
45821,65235,57,48,71,1,5,118.75
44091,65235,25,25,46,2,0,100.0
46592,65235,0,2,3,0,0,0.0
45224,65240,87,66,84,12,4,131.81
45813,65240,52,63,84,9,0,82.53
47270,65248,23,28,43,5,0,82.14
45224,65248,143,141,195,19,3,101.41
44091,65248,29,37,60,4,0,78.37
45789,65248,33,48,55,1,1,68.75
44111,65248,10,14,23,1,0,71.42
45821,65248,33,21,36,4,1,157.14
46774,65248,10,10,16,0,0,100.0
45813,65248,5,4,7,0,0,125.0
45224,65254,49,40,48,8,1,122.5
45813,65254,52,32,48,9,1,162.5
47270,65264,63,79,122,6,0,79.74
45224,65264,8,18,23,2,0,44.44
45813,65264,0,5,5,0,0,0.0
45789,65264,1,4,6,0,0,25.0
44708,65264,80,118,144,7,0,67.79
44111,65264,21,36,36,1,0,58.33
46774,65264,32,23,33,0,2,139.13
45396,65264,22,11,33,2,1,200.0
46592,65264,14,6,9,1,1,233.33
48112,65264,1,1,3,0,0,100.0
47270,65272,35,34,51,5,0,102.94
45224,65272,73,88,117,7,2,82.95
45813,65272,8,21,27,0,0,38.09
45789,65272,16,19,20,1,0,84.21
44708,65272,8,15,18,0,0,53.33
44111,65272,45,50,71,2,1,90.0
46774,65272,25,37,52,1,0,67.56
45821,65272,1,8,16,0,0,12.5
47270,66351,1,6,11,0,0,16.66
45224,66351,26,42,63,4,0,61.9
47015,66351,4,10,15,1,0,40.0
44708,66351,22,26,41,2,0,84.61
46208,66351,12,33,36,0,0,36.36
44111,66351,48,59,76,6,0,81.35
46774,66351,2,5,5,0,0,40.0
46750,66351,12,15,21,1,0,80.0
44682,66351,7,5,10,1,0,140.0
46592,66351,5,9,6,1,0,55.55
47903,66351,0,2,2,0,0,0.0
47270,66352,45,46,71,8,0,97.82
45224,66352,62,62,89,10,0,100.0
47015,66352,44,45,54,2,1,97.77
44708,66352,66,81,117,7,0,81.48
46208,66352,55,68,77,2,1,80.88
47270,66354,67,76,97,8,1,88.15
45224,66354,0,3,11,0,0,0.0
47015,66354,81,113,155,8,0,71.68
44708,66354,16,30,26,0,0,53.33
44111,66354,12,16,25,1,0,75.0
46208,66354,39,43,50,5,0,90.69
46774,66354,38,20,34,2,2,190.0
47270,66355,2,13,17,0,0,15.38
45224,66355,25,37,53,5,0,67.56
44708,66355,11,20,31,2,0,55.0
47015,66355,37,64,71,2,0,57.81
46208,66355,80,107,132,6,0,74.76
44111,66355,44,49,72,2,0,89.79
46774,66355,2,6,6,0,0,33.33
47270,66294,15,25,37,3,0,60.0
45224,66294,5,5,11,1,0,100.0
45789,66294,107,133,183,12,0,80.45
47015,66294,20,35,43,4,0,57.14
44111,66294,55,64,78,6,0,85.93
47700,66294,13,23,24,0,0,56.52
46774,66294,12,7,16,0,1,171.42
45396,66294,23,8,7,5,0,287.5
47270,66295,7,21,41,0,0,33.33
45224,66295,5,9,9,1,0,55.55
45789,66295,125,147,205,14,1,85.03
47015,66295,32,45,74,4,0,71.11
45396,66295,56,51,49,3,3,109.8
44111,66295,17,21,27,2,0,80.95
46774,66295,12,9,19,1,0,133.33
47270,66297,22,34,38,3,0,64.7
45224,66297,1,7,24,0,0,14.28
45396,66297,29,39,58,2,0,74.35
45789,66297,82,105,159,5,1,78.09
47015,66297,71,101,114,6,0,70.29
47270,66298,58,98,129,9,0,59.18
45224,66298,93,97,145,12,2,95.87
47700,66298,8,12,15,1,0,66.66
47270,66300,45,39,51,9,0,115.38
45224,66300,2,8,22,0,0,25.0
45789,66300,15,26,31,2,0,57.69
45396,66300,3,3,11,0,0,100.0
47015,66300,16,36,53,2,0,44.44
44111,66300,13,25,36,1,0,52.0
47700,66300,45,69,77,4,0,65.21
46774,66300,0,3,2,0,0,0.0
43919,66300,33,71,96,3,0,46.47
46569,66300,1,2,4,0,0,50.0
46592,66300,10,19,24,1,0,52.63
47270,66301,69,80,131,10,0,86.25
45224,66301,2,5,7,0,0,40.0
47700,66301,5,11,9,0,0,45.45
47015,66301,69,97,141,12,0,71.13
44111,66301,13,22,28,2,0,59.09
47270,66302,7,7,11,1,0,100.0
45224,66302,9,25,34,1,0,36.0
47711,66302,17,20,29,2,0,85.0
45789,66302,0,12,22,0,0,0.0
47015,66302,19,40,56,3,0,47.5
44111,66302,11,31,44,1,0,35.48
47700,66302,11,20,29,2,0,55.0
46774,66302,18,22,47,2,0,81.81
45396,66302,0,4,4,0,0,0.0
46569,66302,1,11,11,0,0,9.09
46592,66302,0,4,3,0,0,0.0
47270,64838,71,99,132,6,0,71.71
44708,64838,110,131,257,7,2,83.96
45789,64838,1,4,7,0,0,25.0
46208,64838,62,62,88,5,0,100.0
44111,64838,1,3,4,0,0,33.33
46774,64838,0,1,2,0,0,0.0
47015,64838,3,7,16,0,0,42.85
47270,64839,6,14,21,1,0,42.85
44708,64839,58,76,139,6,0,76.31
45789,64839,42,60,82,6,0,70.0
46208,64839,3,15,12,0,0,20.0
44111,64839,5,5,4,1,0,100.0
47015,64839,25,32,46,2,0,78.12
46774,64839,11,23,38,0,0,47.82
45396,64839,8,19,35,0,0,42.1
46750,64839,1,6,10,0,0,16.66
44682,64839,23,31,42,4,0,74.19
46592,64839,16,25,26,1,1,64.0
47270,64840,51,55,100,8,0,92.72
45224,64840,4,7,14,1,0,57.14
45789,64840,62,80,117,8,1,77.5
47015,64840,46,80,-99,3,0,57.5
44708,64840,3,8,20,0,0,37.5
44111,64840,24,32,45,2,0,75.0
46774,64840,4,7,-99,0,0,57.14
45396,64840,10,9,-99,0,1,111.11
47270,64841,13,25,37,2,0,52.0
45224,64841,41,46,63,7,0,89.13
45789,64841,58,87,117,4,2,66.66
47015,64841,20,40,48,4,0,50.0
44708,64841,11,38,39,0,0,28.94
44111,64841,4,1,2,1,0,400.0
44708,64842,74,125,178,5,0,59.2
45224,64842,34,63,87,4,0,53.96
45789,64842,40,55,86,2,0,72.72
47015,64842,13,26,31,1,0,50.0
46208,64842,9,14,27,2,0,64.28
379143,1185310,107,113,152,11,1,94.69
269280,1185310,6,14,29,1,0,42.85
372116,1185310,98,103,150,5,2,95.14
337790,1185310,38,45,46,3,0,84.44
280490,1185310,7,11,19,1,0,63.63
379143,1185312,69,81,128,5,2,85.18
269280,1185312,11,26,33,2,0,42.3
372116,1185312,29,43,56,3,0,67.44
337790,1185312,5,8,8,1,0,62.5
280490,1185312,31,38,46,2,1,81.57
321777,1185312,69,53,90,4,4,130.18
540316,1185312,14,31,31,1,0,45.16
379927,1185312,3,6,9,0,0,50.0
698143,1185312,10,14,29,0,0,71.42
605680,1185319,0,1,1,0,0,0.0
379143,1185319,15,16,30,1,0,93.75
372116,1185319,26,30,45,3,0,86.66
595004,1185319,48,64,86,2,0,75.0
436757,1185319,123,114,176,7,3,107.89
321777,1185319,64,70,93,4,1,91.42
540316,1185319,0,2,2,0,0,0.0
267724,1185319,2,2,5,0,0,100.0
481979,1185319,1,1,3,0,0,100.0
605680,1185320,129,139,215,7,4,92.8
379143,1185320,0,2,3,0,0,0.0
280490,1185320,41,64,85,3,0,64.06
595004,1185320,3,6,14,0,0,50.0
436757,1185320,51,52,64,3,1,98.07
321777,1185320,37,29,47,3,0,127.58
605680,1185321,23,26,47,4,0,88.46
379143,1185321,26,31,35,2,2,83.87
280490,1185321,84,98,145,12,0,85.71
595004,1185321,50,50,69,3,3,100.0
436757,1185321,68,63,78,10,1,107.93
321777,1185321,3,5,14,0,0,60.0
