player,mat,overs,M,runs,wicket,econ,_0s,_4s,_6s,wide,no_ball
45963,247488,7.0,0,41,3,-99.0,22,4,1,2,0
45396,247488,7.0,0,37,2,-99.0,20,3,1,0,0
45797,247488,3.0,0,14,0,-99.0,9,1,0,0,0
45789,247488,3.0,0,20,0,-99.0,8,3,0,0,0
47270,247488,1.0,0,5,1,-99.0,2,0,0,0,0
46774,247490,10.0,1,25,0,-99.0,43,2,0,2,0
46592,247490,10.0,1,61,1,-99.0,31,7,1,2,0
46569,247490,10.0,1,45,5,-99.0,39,5,0,2,3
45963,247490,10.0,0,57,0,-99.0,32,8,0,0,2
45789,247490,6.0,0,27,1,-99.0,24,3,0,3,0
47270,247490,3.0,0,16,0,-99.0,8,1,0,3,0
45797,247490,1.0,0,13,0,-99.0,3,0,2,0,0
46774,247493,8.0,0,33,2,-99.0,26,3,0,0,0
46592,247493,10.0,1,57,1,-99.0,30,6,1,0,0
46569,247493,10.0,0,54,1,-99.0,26,4,0,0,0
45396,247493,9.0,0,49,0,-99.0,21,4,0,2,0
45789,247493,8.0,0,36,2,-99.0,21,2,0,0,0
47270,247493,5.0,0,56,2,-99.0,8,3,4,1,0
46774,247497,10.0,0,30,1,-99.0,38,1,0,2,0
46592,247497,10.0,0,42,1,-99.0,41,6,0,1,0
46569,247497,-99.0,0,33,2,-99.0,38,2,0,1,1
45396,247497,8.0,0,32,0,-99.0,32,4,0,2,0
45789,247497,4.0,0,17,0,-99.0,14,2,0,0,0
46750,247497,7.0,0,39,1,-99.0,21,3,1,2,0
46774,247500,10.0,2,17,0,-99.0,46,0,0,0,1
45963,247500,7.0,1,38,1,-99.0,30,6,1,0,0
46569,247500,10.0,3,35,3,-99.0,46,4,0,4,2
45396,247500,10.0,2,18,5,-99.0,45,1,0,0,0
45789,247500,8.0,0,22,1,-99.0,31,1,0,0,0
45797,247500,3.0,0,16,0,-99.0,7,1,0,1,0
46774,247506,5.0,1,16,1,-99.0,20,1,0,0,0
45963,247506,6.0,0,34,1,-99.0,23,6,0,1,1
45789,247506,5.0,1,20,0,-99.0,20,2,0,1,1
46569,247506,7.0,1,31,1,-99.0,29,5,0,1,0
45396,247506,-99.0,0,43,0,-99.0,20,6,0,0,1
45797,247506,2.0,0,4,0,-99.0,9,0,0,0,0
46592,293072,6.0,0,23,1,-99.0,25,1,0,5,0
47492,293072,7.0,0,30,2,-99.0,26,2,0,0,0
46945,293072,-99.0,1,12,4,-99.0,27,0,0,1,0
45789,293072,6.0,0,21,1,-99.0,23,2,0,0,0
47663,293072,4.0,0,30,1,-99.0,6,1,1,0,0
44932,293072,2.0,0,8,1,-99.0,8,1,0,0,0
46592,293076,10.0,2,33,0,-99.0,36,1,0,0,0
45963,293076,8.0,0,59,0,-99.0,26,8,1,1,1
46569,293076,10.0,1,47,3,-99.0,34,6,0,2,0
45396,293076,10.0,1,40,2,-99.0,34,3,0,0,0
46945,293076,8.0,2,37,0,-99.0,27,4,0,0,0
45789,293076,4.0,0,20,2,-99.0,9,0,0,2,0
46592,293077,10.0,1,37,1,-99.0,45,6,0,2,0
45963,293077,10.0,1,43,2,-99.0,36,5,0,0,0
46569,293077,10.0,0,41,0,-99.0,37,2,1,1,0
45396,293077,10.0,0,54,0,-99.0,32,5,1,1,0
47663,293077,8.0,2,42,1,-99.0,33,3,2,1,0
45789,293077,-99.0,0,8,0,-99.0,2,0,0,1,0
47492,293078,6.0,0,35,1,-99.0,20,4,1,1,1
46592,293078,7.0,2,18,1,-99.0,29,1,0,0,0
46569,293078,-99.0,1,24,1,-99.0,23,4,0,2,0
45396,293078,6.0,0,27,0,-99.0,23,3,0,0,0
45789,293078,4.0,0,36,0,-99.0,9,5,0,1,2
45797,293078,2.0,0,9,0,-99.0,7,1,0,0,0
46774,300486,8.0,1,25,1,-99.0,34,2,0,1,0
46592,300486,8.0,1,32,0,-99.0,36,4,1,0,0
46538,300486,10.0,1,33,1,-99.0,44,3,0,5,0
47693,300486,9.0,0,59,1,-99.0,29,6,2,2,0
46945,300486,8.0,2,15,2,-99.0,38,0,1,0,0
44089,300486,1.0,0,8,0,-99.0,1,1,0,0,0
47663,300486,6.0,0,29,0,-99.0,17,2,0,3,0
46774,300487,10.0,2,25,0,-99.0,47,3,0,0,0
46592,300487,7.0,0,27,1,-99.0,27,3,0,0,0
46538,300487,10.0,0,39,2,-99.0,41,3,0,3,3
47492,300487,10.0,1,65,3,-99.0,34,6,3,2,0
46945,300487,3.0,0,18,0,-99.0,11,3,0,0,0
46248,300487,8.0,1,51,1,-99.0,25,5,1,0,1
44932,300487,2.0,0,19,0,-99.0,2,2,0,1,0
46774,300488,10.0,2,47,1,-99.0,31,5,0,0,0
46592,300488,7.0,0,49,1,-99.0,21,9,0,0,0
46538,300488,10.0,1,44,1,-99.0,34,4,0,1,0
46945,300488,8.0,0,47,0,-99.0,25,6,0,0,0
47693,300488,8.0,0,50,2,-99.0,23,5,1,1,0
47663,300488,7.0,0,50,1,-99.0,19,2,3,1,1
46774,299006,10.0,2,30,0,-99.0,41,3,0,0,0
46592,299006,9.0,0,69,4,-99.0,27,9,1,0,0
45963,299006,9.0,0,53,2,-99.0,28,7,0,2,0
46248,299006,6.0,0,18,1,-99.0,20,0,0,0,0
44149,299006,-99.0,0,30,0,-99.0,21,1,0,0,0
45789,299006,5.0,0,47,2,-99.0,11,3,3,2,0
46774,299007,10.0,1,29,1,-99.0,39,2,0,0,0
46592,299007,8.0,0,44,2,-99.0,29,5,0,2,0
45963,299007,9.0,0,47,2,-99.0,20,1,1,2,0
46248,299007,9.0,0,43,2,-99.0,26,3,0,2,0
44149,299007,9.0,0,59,0,-99.0,23,2,4,0,0
45789,299007,5.0,0,37,1,-99.0,10,1,2,1,0
46774,299008,10.0,0,44,1,-99.0,39,3,2,0,0
46592,299008,6.0,0,23,1,-99.0,27,3,0,3,0
45963,299008,5.0,0,20,0,-99.0,16,2,0,0,0
46248,299008,-99.0,2,30,2,-99.0,35,1,1,0,0
44149,299008,10.0,0,50,0,-99.0,28,1,1,1,1
45789,299008,8.0,1,30,0,-99.0,28,2,0,0,0
46774,299009,10.0,0,37,1,-99.0,42,3,1,1,0
46592,299009,10.0,0,26,1,-99.0,40,1,0,0,0
46248,299009,10.0,0,54,1,-99.0,26,3,0,4,0
46569,299009,9.0,0,44,2,-99.0,31,5,0,0,1
44149,299009,8.0,0,41,2,-99.0,25,2,2,0,0
45789,299009,3.0,0,15,1,-99.0,10,2,0,0,0
46774,299010,9.0,0,34,1,-99.0,35,4,0,0,0
46592,299010,9.0,0,61,4,-99.0,29,9,1,1,0
46569,299010,10.0,1,32,0,-99.0,42,3,0,2,0
46248,299010,-99.0,0,44,4,-99.0,31,6,0,3,0
45789,299010,3.0,0,15,0,-99.0,9,1,0,1,0
44149,299010,6.0,0,25,0,-99.0,19,2,0,0,0
44932,299010,1.0,0,6,1,-99.0,2,0,0,0,0
46774,298796,10.0,4,21,0,-99.0,45,1,0,0,0
46592,298796,9.0,0,62,1,-99.0,32,7,2,1,1
46569,298796,10.0,0,46,3,-99.0,33,3,0,3,0
46248,298796,10.0,0,54,1,-99.0,29,6,0,1,0
44149,298796,9.0,0,44,1,-99.0,22,2,1,0,0
44932,298796,2.0,0,16,0,-99.0,1,1,0,0,0
46774,298797,9.0,0,29,0,-99.0,37,3,0,0,0
46569,298797,8.0,0,66,0,-99.0,25,10,1,2,0
45963,298797,8.0,0,40,1,-99.0,29,5,0,1,0
46248,298797,6.0,0,38,0,-99.0,17,5,0,0,0
44149,298797,-99.0,0,34,0,-99.0,26,2,1,1,0
46774,298798,10.0,2,26,0,-99.0,45,3,0,2,0
47492,298798,9.0,0,50,2,-99.0,30,6,0,4,0
46569,298798,10.0,0,52,1,-99.0,35,6,1,1,0
45963,298798,10.0,0,46,2,-99.0,30,3,0,0,2
44149,298798,9.0,0,45,1,-99.0,20,2,1,0,0
45789,298798,2.0,0,13,0,-99.0,3,1,0,0,0
46774,298805,7.0,0,19,1,-99.0,33,2,0,1,0
47492,298805,-99.0,0,24,2,-99.0,32,1,0,2,0
46569,298805,7.0,0,36,2,-99.0,26,5,0,2,0
45963,298805,7.0,0,23,1,-99.0,24,1,0,1,0
46248,298805,7.0,0,57,1,-99.0,15,1,3,1,1
46774,298806,10.0,5,13,2,-99.0,51,1,0,0,0
47492,298806,10.0,0,35,1,-99.0,39,3,0,2,0
45963,298806,8.0,1,28,2,-99.0,36,5,0,0,0
46538,298806,-99.0,0,36,4,-99.0,35,5,0,2,1
44149,298806,9.0,1,30,0,-99.0,30,0,0,0,0
45789,298806,3.0,0,22,0,-99.0,9,4,0,0,0
46774,298807,10.0,2,28,1,-99.0,46,1,1,2,1
47492,298807,10.0,0,62,0,-99.0,31,6,1,2,1
45963,298807,9.0,1,68,1,-99.0,27,5,4,0,0
46538,298807,9.0,0,49,1,-99.0,33,7,1,2,0
44149,298807,7.0,0,29,2,-99.0,23,0,1,1,0
45789,298807,5.0,0,11,1,-99.0,20,0,0,0,0
46774,298808,10.0,3,38,1,-99.0,44,4,1,0,0
46592,298808,9.0,1,80,1,-99.0,29,10,4,0,1
46569,298808,10.0,1,44,2,-99.0,36,3,1,0,0
46538,298808,10.0,0,60,2,-99.0,32,8,0,1,1
44149,298808,10.0,0,32,1,-99.0,35,2,0,0,0
45789,298808,1.0,0,1,0,-99.0,5,0,0,0,0
46774,298809,10.0,1,33,1,-99.0,40,1,0,2,0
47492,298809,10.0,0,78,1,-99.0,34,6,5,4,0
46569,298809,3.0,0,27,0,-99.0,9,4,1,0,0
45963,298809,10.0,0,61,3,-99.0,28,6,1,2,0
44932,298809,6.0,0,30,0,-99.0,12,1,0,0,2
46248,298809,8.0,0,48,0,-99.0,19,2,1,3,0
45789,298809,3.0,0,10,1,-99.0,11,0,0,1,1
46569,323949,10.0,2,24,3,-99.0,-99,-99,-99,1,1
45963,323949,9.0,1,32,2,-99.0,-99,-99,-99,1,0
46248,323949,-99.0,1,30,2,-99.0,-99,-99,-99,0,1
44149,323949,10.0,0,43,1,-99.0,-99,-99,-99,0,0
45568,323949,10.0,1,30,2,-99.0,-99,-99,-99,0,1
44932,323949,1.0,0,13,0,-99.0,-99,-99,-99,0,0
46569,323950,10.0,2,27,4,-99.0,47,3,0,2,0
45963,323950,-99.0,1,31,3,-99.0,41,4,0,1,0
46248,323950,6.0,0,21,0,-99.0,25,2,0,2,0
44149,323950,9.0,0,47,1,-99.0,25,3,0,1,0
45568,323950,10.0,1,27,0,-99.0,34,0,0,0,0
46934,323950,1.0,0,7,0,-99.0,3,0,0,3,0
44932,323950,3.0,0,11,0,-99.0,10,0,0,2,0
47492,323951,8.0,4,19,0,-99.0,40,3,0,1,0
46538,323951,8.0,1,32,1,-99.0,31,2,0,3,1
46248,323951,8.0,2,29,4,-99.0,34,3,0,1,1
44149,323951,-99.0,0,34,3,-99.0,36,4,0,1,1
45568,323951,10.0,2,26,1,-99.0,45,1,0,2,0
47492,296914,10.0,0,67,1,-99.0,28,7,1,2,0
46592,296914,9.0,0,38,0,-99.0,32,2,0,2,0
46569,296914,10.0,1,53,0,-99.0,33,7,0,0,0
45789,296914,5.0,0,25,2,-99.0,12,0,1,0,0
44149,296914,7.0,0,33,1,-99.0,19,1,0,0,0
46945,296914,9.0,0,50,0,-99.0,21,4,0,2,1
47492,296915,6.0,1,37,0,-99.0,22,5,0,4,2
46592,296915,5.0,1,24,0,-99.0,19,2,1,0,0
46569,296915,-99.0,0,14,0,-99.0,8,3,0,0,0
45789,296915,1.0,0,4,0,-99.0,2,0,0,0,0
47492,296916,10.0,0,67,1,-99.0,30,9,1,1,0
46592,296916,9.0,1,68,1,-99.0,31,10,2,2,2
46538,296916,10.0,1,51,0,-99.0,36,6,0,3,1
46248,296916,5.0,0,30,1,-99.0,19,2,0,5,0
44149,296916,9.0,0,35,2,-99.0,24,1,0,0,0
45789,296916,7.0,0,42,2,-99.0,22,6,0,0,0
47492,296917,3.0,0,17,1,-99.0,8,1,0,1,0
46569,296917,-99.0,0,11,0,-99.0,11,1,0,2,0
46538,296917,4.0,0,32,1,-99.0,10,4,0,3,0
46945,296917,4.0,0,30,0,-99.0,11,5,0,0,0
45789,296917,1.0,0,20,0,-99.0,0,3,1,0,0
44149,296917,3.0,0,25,1,-99.0,6,1,2,0,0
48112,360800,8.0,0,50,1,-99.0,-99,-99,-99,3,0
46248,360800,10.0,1,33,1,-99.0,-99,-99,-99,3,0
46538,360800,9.0,0,32,0,-99.0,-99,-99,-99,2,0
45789,360800,4.0,0,7,0,-99.0,-99,-99,-99,0,0
44932,360800,-99.0,0,31,3,-99.0,-99,-99,-99,0,0
44149,360800,10.0,2,19,4,-99.0,-99,-99,-99,0,0
46075,360801,10.0,1,53,1,-99.0,-99,-99,-99,5,0
48112,360801,9.0,1,40,2,-99.0,-99,-99,-99,0,0
46248,360801,10.0,1,47,3,-99.0,-99,-99,-99,2,1
45789,360801,5.0,1,10,1,-99.0,-99,-99,-99,0,0
44149,360801,10.0,0,40,0,-99.0,-99,-99,-99,3,0
44932,360801,6.0,1,22,0,-99.0,-99,-99,-99,1,0
47492,350348,8.0,1,16,4,-99.0,-99,-99,-99,3,0
46075,350348,7.0,0,50,0,-99.0,-99,-99,-99,2,0
46248,350348,-99.0,0,40,3,-99.0,-99,-99,-99,4,1
46538,350348,10.0,0,44,2,-99.0,-99,-99,-99,10,1
44149,350348,7.0,0,30,0,-99.0,-99,-99,-99,2,0
45789,350348,5.0,0,31,0,-99.0,-99,-99,-99,0,0
47492,350349,10.0,1,48,3,-99.0,-99,-99,-99,2,0
46075,350349,9.0,0,45,1,-99.0,-99,-99,-99,1,1
46538,350349,10.0,0,61,1,-99.0,-99,-99,-99,8,1
46248,350349,-99.0,1,37,1,-99.0,-99,-99,-99,2,0
44149,350349,10.0,1,27,3,-99.0,-99,-99,-99,2,0
44932,350349,3.0,0,8,0,-99.0,-99,-99,-99,0,0
47492,351684,10.0,2,49,1,-99.0,36,5,0,2,0
46248,351684,9.0,0,58,2,-99.0,21,6,0,0,0
45789,351684,10.0,0,35,0,-99.0,30,1,0,0,0
46538,351684,10.0,0,68,2,-99.0,28,7,0,2,0
44149,351684,10.0,0,50,2,-99.0,26,2,1,1,0
44932,351684,1.0,0,6,0,-99.0,1,0,0,0,0
47492,351685,10.0,2,36,2,-99.0,42,4,0,3,0
46592,351685,9.0,0,39,3,-99.0,32,4,0,1,0
45789,351685,10.0,0,57,2,-99.0,27,6,0,0,0
46248,351685,8.0,0,46,0,-99.0,19,3,0,1,0
44149,351685,7.0,0,40,0,-99.0,15,3,0,2,0
44932,351685,6.0,0,23,1,-99.0,18,1,0,0,0
47492,351686,-99.0,1,47,2,-99.0,31,4,1,3,0
46592,351686,9.0,0,46,2,-99.0,23,3,0,0,0
45789,351686,5.0,0,38,0,-99.0,9,3,1,1,0
46248,351686,7.0,0,47,0,-99.0,18,6,0,0,0
44149,351686,10.0,0,32,3,-99.0,34,2,0,0,0
44932,351686,10.0,0,52,1,-99.0,23,3,0,3,0
47492,351687,10.0,1,49,3,-99.0,38,5,1,1,0
46592,351687,10.0,1,52,3,-99.0,39,8,0,4,0
46248,351687,6.0,0,35,1,-99.0,19,5,0,0,0
46538,351687,9.0,0,41,1,-99.0,28,1,1,0,2
44149,351687,10.0,0,28,2,-99.0,34,0,0,0,0
44932,351687,3.0,0,15,0,-99.0,10,0,1,0,0
46538,351688,10.0,0,45,2,-99.0,37,3,1,4,1
47666,351688,9.0,1,50,4,-99.0,37,5,2,1,0
265564,351688,10.0,0,52,1,-99.0,27,2,0,2,0
44149,351688,10.0,0,38,1,-99.0,27,1,0,0,0
46248,351688,6.0,0,37,0,-99.0,10,3,0,0,0
44932,351688,4.0,0,21,1,-99.0,8,1,0,1,0
47492,350477,9.0,0,45,2,-99.0,31,5,0,2,0
46592,350477,9.0,1,67,1,-99.0,26,11,1,0,0
46538,350477,10.0,0,61,2,-99.0,28,7,1,1,0
46248,350477,8.0,0,51,0,-99.0,18,3,1,2,1
44149,350477,10.0,0,38,0,-99.0,27,1,0,1,0
44932,350477,4.0,0,22,0,-99.0,12,2,0,1,0
47492,350478,-99.0,0,27,4,-99.0,42,1,1,2,1
265564,350478,8.0,4,25,4,-99.0,38,4,0,0,0
45789,350478,4.0,1,11,1,-99.0,18,1,0,2,0
46248,350478,5.0,0,15,0,-99.0,21,1,0,1,0
44149,350478,9.0,0,29,1,-99.0,31,0,1,1,0
47850,350478,5.0,0,22,0,-99.0,14,2,0,0,0
47492,350479,10.0,0,44,0,-99.0,28,2,0,3,0
265564,350479,9.0,0,47,0,-99.0,26,5,0,0,0
45789,350479,4.0,0,19,0,-99.0,13,2,0,0,0
46248,350479,5.0,0,33,0,-99.0,11,4,0,0,0
44149,350479,10.0,1,59,1,-99.0,26,3,1,1,0
47850,350479,10.0,0,37,3,-99.0,29,1,0,1,0
44932,350479,2.0,0,6,1,-99.0,6,0,0,0,0
47492,350480,-99.0,1,44,4,-99.0,31,8,0,1,0
265564,350480,9.0,0,64,1,-99.0,20,7,1,0,0
45789,350480,4.0,0,25,0,-99.0,11,3,0,1,0
46248,350480,5.0,0,25,1,-99.0,9,1,0,1,0
44149,350480,10.0,0,48,1,-99.0,29,0,3,0,0
47850,350480,10.0,0,46,3,-99.0,25,1,0,2,0
47492,350481,10.0,0,73,0,-99.0,27,8,1,4,0
46592,350481,6.0,0,48,0,-99.0,12,7,0,0,0
46538,350481,8.0,1,41,0,-99.0,25,5,0,0,0
45789,350481,2.0,0,21,0,-99.0,3,2,1,0,0
46248,350481,4.0,0,24,1,-99.0,12,4,0,0,0
47850,350481,10.0,0,44,2,-99.0,31,4,0,0,0
44932,350481,10.0,0,48,3,-99.0,25,0,1,3,0
47492,415273,9.0,2,47,3,-99.0,30,6,0,1,0
265564,415273,10.0,0,79,3,-99.0,23,11,0,3,1
45789,415273,7.0,0,43,0,-99.0,21,5,1,0,0
46248,415273,4.0,0,39,0,-99.0,8,5,1,0,1
44149,415273,9.0,0,53,0,-99.0,13,2,0,1,1
47850,415273,10.0,0,42,0,-99.0,24,2,0,0,0
44932,415273,1.0,0,11,1,-99.0,2,2,0,0,0
47492,415275,-99.0,1,32,2,-99.0,42,5,0,0,0
265564,415275,8.0,0,57,5,-99.0,26,9,1,1,0
45789,415275,8.0,0,24,0,-99.0,33,1,1,0,0
46248,415275,3.0,0,13,0,-99.0,11,0,1,0,1
44149,415275,9.0,1,44,1,-99.0,24,4,0,0,0
47850,415275,10.0,1,35,2,-99.0,37,2,1,0,0
47492,415280,10.0,0,59,1,-99.0,34,7,2,1,0
265564,415280,10.0,2,60,3,-99.0,35,7,2,0,0
45789,415280,3.0,0,14,1,-99.0,9,1,0,1,0
46248,415280,6.0,0,45,0,-99.0,12,2,2,1,1
47850,415280,9.0,0,67,0,-99.0,17,3,3,2,0
44149,415280,9.0,0,56,2,-99.0,24,4,2,0,0
44932,415280,3.0,0,17,0,-99.0,9,1,1,0,0
47492,430508,10.0,0,51,2,-99.0,-99,-99,-99,2,0
47666,430508,8.0,0,41,1,-99.0,-99,-99,-99,1,0
45963,430508,8.0,0,33,0,-99.0,-99,-99,-99,1,0
46393,430508,10.0,0,51,3,-99.0,-99,-99,-99,2,0
44149,430508,10.0,1,41,0,-99.0,-99,-99,-99,1,0
46248,430508,4.0,0,27,0,-99.0,-99,-99,-99,1,0
45963,430509,8.0,2,36,3,-99.0,-99,-99,-99,1,0
47666,430509,7.0,2,23,1,-99.0,-99,-99,-99,1,0
46393,430509,5.0,2,10,0,-99.0,-99,-99,-99,0,0
46248,430509,6.0,2,20,3,-99.0,-99,-99,-99,0,0
47850,430509,-99.0,0,27,3,-99.0,-99,-99,-99,0,0
47492,387566,10.0,0,64,0,-99.0,30,10,0,0,1
45963,387566,10.0,0,46,2,-99.0,37,5,1,0,1
46393,387566,8.0,0,43,0,-99.0,30,4,1,3,1
46248,387566,5.0,0,26,1,-99.0,12,2,0,1,1
47850,387566,9.0,0,55,0,-99.0,16,2,1,4,0
44932,387566,4.0,0,17,0,-99.0,9,0,0,0,0
47492,387567,6.0,0,42,0,-99.0,13,4,1,0,0
265564,387567,-99.0,1,48,5,-99.0,35,7,0,1,0
46538,387567,9.0,1,39,3,-99.0,33,4,0,2,0
46393,387567,5.0,0,34,0,-99.0,15,3,2,0,0
47850,387567,6.0,0,50,0,-99.0,9,1,2,2,0
44932,387567,6.0,0,25,2,-99.0,18,1,0,1,0
265564,387568,6.0,0,30,0,-99.0,25,5,0,2,0
45963,387568,5.0,1,24,0,-99.0,21,4,0,1,0
46538,387568,-99.0,1,19,0,-99.0,29,3,0,0,0
46393,387568,6.0,1,25,1,-99.0,23,4,0,0,0
44149,387568,8.0,0,22,2,-99.0,33,2,0,0,0
47492,441827,10.0,1,46,0,-99.0,38,4,1,4,0
265564,441827,9.0,0,69,1,-99.0,25,8,2,3,0
45963,441827,10.0,0,48,1,-99.0,32,2,1,2,0
46248,441827,8.0,0,59,1,-99.0,20,6,1,2,0
44149,441827,6.0,0,40,0,-99.0,5,1,1,0,0
45789,441827,7.0,0,29,3,-99.0,27,4,0,1,0
47492,441828,10.0,0,89,0,-99.0,27,12,3,0,1
265564,441828,10.0,0,95,2,-99.0,22,12,3,1,0
47850,441828,10.0,0,62,1,-99.0,21,5,1,1,0
45963,441828,10.0,0,70,0,-99.0,22,6,2,2,0
44932,441828,5.0,0,38,0,-99.0,9,2,2,0,0
45789,441828,5.0,0,44,0,-99.0,6,4,1,1,0
47492,441829,8.0,1,37,3,-99.0,30,5,0,0,0
47666,441829,-99.0,0,58,3,-99.0,28,7,1,0,0
46538,441829,7.0,0,48,0,-99.0,18,6,0,2,0
47850,441829,10.0,0,47,2,-99.0,22,0,0,2,0
44149,441829,10.0,0,80,2,-99.0,17,3,5,0,0
47492,439147,8.0,0,37,2,-99.0,30,2,1,2,0
47666,439147,-99.0,0,34,1,-99.0,19,4,0,1,0
46393,439147,9.0,1,37,2,-99.0,35,5,0,0,0
46538,439147,8.0,1,40,3,-99.0,31,7,0,1,1
44149,439147,10.0,0,47,2,-99.0,29,2,1,1,0
45789,439147,3.0,0,18,0,-99.0,8,0,1,1,0
47492,439148,10.0,0,59,1,-99.0,32,3,3,3,0
47666,439148,9.0,1,53,1,-99.0,32,5,2,1,0
46538,439148,-99.0,2,58,3,-99.0,28,5,1,3,0
46393,439148,7.0,1,41,0,-99.0,19,3,0,4,0
44149,439148,10.0,0,58,1,-99.0,22,1,3,0,0
45789,439148,3.0,0,7,1,-99.0,12,0,0,1,0
47492,439149,7.0,1,19,1,-99.0,28,1,0,1,0
45963,439149,7.0,0,30,3,-99.0,29,1,2,1,0
46393,439149,5.0,0,34,0,-99.0,12,2,1,1,0
46538,439149,7.0,0,21,4,-99.0,30,2,0,0,0
44149,439149,6.0,0,29,0,-99.0,12,0,0,2,0
45789,439149,6.0,0,17,1,-99.0,22,0,0,0,0
45963,439150,8.0,0,59,2,-99.0,21,5,2,1,0
47666,439150,8.0,0,48,2,-99.0,22,3,1,1,0
46538,439150,8.0,0,56,1,-99.0,20,3,2,3,0
46393,439150,10.0,1,45,1,-99.0,33,5,0,0,0
45789,439150,5.0,1,27,0,-99.0,14,3,0,0,0
44149,439150,10.0,0,50,0,-99.0,22,2,0,1,0
44932,439150,1.0,0,9,0,-99.0,0,0,0,0,0
45963,439151,8.0,0,48,0,-99.0,26,4,2,2,0
47666,439151,7.0,1,31,2,-99.0,25,2,1,1,0
46393,439151,7.0,0,46,1,-99.0,21,5,1,4,0
45789,439151,6.0,0,38,1,-99.0,14,3,0,0,1
44149,439151,10.0,0,48,1,-99.0,27,0,2,1,1
47850,439151,10.0,1,27,1,-99.0,34,0,0,0,0
44932,439151,2.0,0,10,0,-99.0,4,0,0,0,0
46248,463143,10.0,1,47,0,-99.0,29,4,0,0,0
265564,463143,10.0,0,59,1,-99.0,27,7,0,2,0
45963,463143,10.0,0,63,0,-99.0,25,6,0,3,0
223642,463143,10.0,0,62,3,-99.0,22,7,0,0,0
44149,463143,10.0,0,41,2,-99.0,28,1,0,1,0
45963,463144,9.0,0,49,2,-99.0,33,6,1,2,0
47666,463144,9.0,0,50,0,-99.0,29,5,0,5,0
265564,463144,8.0,1,52,2,-99.0,23,3,2,4,0
223642,463144,-99.0,0,44,5,-99.0,23,3,1,0,0
46750,463144,10.0,0,43,0,-99.0,23,0,0,1,0
44932,463144,4.0,0,22,1,-99.0,8,1,0,1,0
46248,463145,5.0,0,35,2,-99.0,17,6,0,0,0
47666,463145,4.0,0,12,1,-99.0,18,0,1,1,0
265564,463145,7.0,0,30,2,-99.0,27,5,0,0,0
223642,463145,6.0,0,18,3,-99.0,20,0,0,0,0
44149,463145,7.0,0,32,2,-99.0,26,0,2,1,0
45963,461566,10.0,1,47,2,-99.0,35,4,1,3,0
47666,461566,10.0,3,27,4,-99.0,44,3,0,1,0
46538,461566,8.0,0,32,1,-99.0,29,3,0,2,0
45789,461566,6.0,0,22,0,-99.0,17,1,0,0,0
44149,461566,10.0,0,40,2,-99.0,25,0,0,1,0
44932,461566,5.0,0,31,0,-99.0,9,1,0,1,0
45963,461567,10.0,0,75,3,-99.0,32,6,5,0,0
47666,461567,10.0,1,39,1,-99.0,41,3,1,1,1
46538,461567,10.0,0,39,0,-99.0,37,3,0,2,0
46248,461567,-99.0,0,52,0,-99.0,9,5,3,0,1
46750,461567,7.0,0,40,1,-99.0,21,3,2,0,0
44149,461567,8.0,0,41,1,-99.0,22,2,1,2,0
46538,461568,10.0,1,47,4,-99.0,37,3,1,1,0
47666,461568,10.0,1,28,1,-99.0,40,1,0,2,0
45789,461568,7.0,0,30,1,-99.0,20,2,0,1,0
223642,461568,8.0,0,49,1,-99.0,19,4,0,0,1
44149,461568,10.0,0,42,0,-99.0,32,2,1,0,0
44932,461568,5.0,0,17,0,-99.0,14,0,0,1,0
46538,461569,10.0,0,48,3,-99.0,31,2,0,3,0
265564,461569,-99.0,0,53,0,-99.0,25,3,0,6,0
47492,461569,10.0,0,79,1,-99.0,24,10,0,1,0
44149,461569,10.0,0,42,1,-99.0,25,1,0,0,1
45789,461569,9.0,0,40,1,-99.0,25,2,0,2,0
44932,461569,2.0,0,9,0,-99.0,4,0,0,0,0
47492,461570,8.0,0,47,2,-99.0,25,4,1,0,0
47666,461570,9.0,0,47,1,-99.0,30,5,0,3,0
46538,461570,7.0,0,45,0,-99.0,20,5,0,4,0
45789,461570,5.0,0,30,3,-99.0,13,4,0,0,0
44149,461570,7.0,0,49,1,-99.0,18,1,3,1,0
46750,461570,-99.0,0,42,3,-99.0,27,0,2,1,0
47492,463150,6.0,0,29,2,-99.0,19,2,0,4,0
47666,463150,-99.0,0,31,4,-99.0,33,2,0,2,0
46538,463150,5.0,0,12,2,-99.0,22,0,0,0,0
265564,463150,7.0,0,25,1,-99.0,22,0,0,4,0
44149,463150,7.0,0,46,0,-99.0,16,2,2,0,0
44932,463150,2.0,0,7,0,-99.0,6,0,0,0,0
47492,463151,-99.0,1,35,2,-99.0,38,4,0,1,0
47666,463151,10.0,2,22,4,-99.0,47,3,0,0,0
265564,463151,7.0,0,43,0,-99.0,18,4,0,1,0
46538,463151,8.0,0,32,2,-99.0,25,2,0,0,0
44149,463151,10.0,0,35,1,-99.0,28,0,0,0,0
44932,463151,3.0,0,19,0,-99.0,4,1,0,1,0
47492,463152,10.0,1,31,2,-99.0,45,4,0,1,0
47666,463152,10.0,0,41,1,-99.0,38,5,0,3,0
265564,463152,8.0,0,53,0,-99.0,25,7,1,1,0
46538,463152,10.0,0,28,3,-99.0,44,2,1,1,0
44149,463152,-99.0,1,48,1,-99.0,24,4,3,0,0
44932,463152,2.0,0,9,1,-99.0,6,1,0,0,0
